id,name,image_url,url,review_count,rating,price,latitude,longitude,address1,address2,address3,city,state,zip_code,phone,compliant,_merge
YfyfFYCFYqdzaBAx1p_O1g,TOMS,https://s3-media1.fl.yelpcdn.com/bphoto/Iyq-4PpbDNzoiYvaiboZMw/o.jpg,https://www.yelp.com/biz/toms-new-york-3?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,53,4.0,$,40.7240427877379,-73.9935040960021,264 Elizabeth St,,,New York,NY,10012,,,left_only
50vyTIdqKI_wsSqzaEtovg,Le Turtle,https://s3-media4.fl.yelpcdn.com/bphoto/HS58mQXuJ0QNbCd92Y6Nsg/o.jpg,https://www.yelp.com/biz/le-turtle-new-york?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,138,3.5,$$$,40.721167843444,-73.9924657190491,177 Chrystie St,,,New York,NY,10002,+16469187189,,left_only
FavssEgZjXFi2unEXePkVQ,Tacombi - Bleecker Street,https://s3-media4.fl.yelpcdn.com/bphoto/zSzX3khnr-eDMFngm76D2w/o.jpg,https://www.yelp.com/biz/tacombi-bleecker-street-new-york?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,379,4.0,$$,40.73112,-74.00272,255 Bleecker St,,,New York,NY,10014,+16469645984,,left_only
3sXUH_MCbzpqgMg3zuGvmA,Juice Generation,https://s3-media2.fl.yelpcdn.com/bphoto/zkwZbNWA5t9Frvn8wxaxRw/o.jpg,https://www.yelp.com/biz/juice-generation-new-york-14?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,27,4.0,$$,40.73092,-74.00256,245 Bleecker St,,,New York,NY,10014,+12125311110,,left_only
JWLRT0dkdaC7AHtYapWbGw,Pasticceria Rocco,https://s3-media2.fl.yelpcdn.com/bphoto/_OAdfVr9GOg2ihEzcKXeiw/o.jpg,https://www.yelp.com/biz/pasticceria-rocco-new-york?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,1022,4.0,$$,40.73083,-74.00265,243 Bleecker St,,,New York,NY,10014,+12122426031,,left_only
NcW0OXCZuygYW4bjo5NjNw,Starbucks,https://s3-media4.fl.yelpcdn.com/bphoto/QPDZW3Ym-MaK555ZiJCE2Q/o.jpg,https://www.yelp.com/biz/starbucks-new-york-366?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,45,3.0,$$,40.730715,-74.002585,239 Bleecker St,,,New York,NY,10014,+12122061092,,left_only
kycAM7GyA1pEMmkdVS3xuw,Wolfnights,https://s3-media3.fl.yelpcdn.com/bphoto/3DomXDzn8i28clGlyBvYhw/o.jpg,https://www.yelp.com/biz/wolfnights-new-york-3?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,117,4.0,$$,40.7306,-74.00252,235 Bleecker St,,,New York,NY,10014,+16467915411,,left_only
8nL3qtKZLyNf6nSyKqcO0g,Grom,https://s3-media2.fl.yelpcdn.com/bphoto/KQ7wxiqfkxRLJfn45DwrWw/o.jpg,https://www.yelp.com/biz/grom-new-york-7?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,892,4.0,$$,40.7305271761439,-74.0024042129517,233 Bleecker St,,,New York,NY,10014,+12122061738,,left_only
YQrcTLWazeBHwYGOCCocuQ,sweetgreen,https://s3-media4.fl.yelpcdn.com/bphoto/UglcXCuB7_JZXa4vInfsuw/o.jpg,https://www.yelp.com/biz/sweetgreen-new-york-10?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,116,3.5,$$,40.7299921256319,-74.0024338519833,226 Bleecker St,,,New York,NY,10014,+19176393212,,left_only
Frk0bX-y3R94lPIx7CzLmA,Le Pain Quotidien,https://s3-media4.fl.yelpcdn.com/bphoto/Nxvy86VWpjCa67TX-alypg/o.jpg,https://www.yelp.com/biz/le-pain-quotidien-new-york-130?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,111,3.5,$$,40.7262963043055,-73.9950723946094,65 Bleecker St,,,New York,NY,10012,+16467974922,,left_only
vNPcZspQvQKuKuWd_Vsreg,Sweets by CHLOE,https://s3-media3.fl.yelpcdn.com/bphoto/HY35lyecXPXYc41zc_dqwQ/o.jpg,https://www.yelp.com/biz/sweets-by-chloe-new-york-8?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,186,3.5,$$,40.729191,-74.00098,185 Bleecker St,Ste B,,New York,NY,10012,+13476209621,,left_only
xyFOlOrpBLvwiSi9VJQJwg,Creperie NYC,https://s3-media1.fl.yelpcdn.com/bphoto/zSOqYo1rdasta4zavGX5pQ/o.jpg,https://www.yelp.com/biz/creperie-nyc-new-york-2?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,443,4.0,$$,40.72956,-74.00054,112 Macdougal St,,,New York,NY,10012,+12122536705,,left_only
jBn3NZmLK9uFT9QeeIcfvw,Irving Farm New York,https://s3-media4.fl.yelpcdn.com/bphoto/6__8Zg20bGKXx_GUsNj_Lw/o.jpg,https://www.yelp.com/biz/irving-farm-new-york-new-york-14?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,85,3.0,$,40.729582,-73.998846,78 W 3rd St,,,New York,NY,10012,+12122060707,,left_only
BgGz5IdV53bGb4o7opR5zg,Arturo's,https://s3-media1.fl.yelpcdn.com/bphoto/hUTu5vlfU4JYSNp-Qt0t4g/o.jpg,https://www.yelp.com/biz/arturos-new-york?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,686,4.0,$$,40.7273563342024,-74.0004944801331,106 W Houston St,,,New York,NY,10012,+12126773820,,left_only
1lNt64-Qu4tTwr3JdF-7Iw,Morgenstern's Finest Ice Cream,https://s3-media2.fl.yelpcdn.com/bphoto/SYU4UWxlPn9d8yjG2Ne53A/o.jpg,https://www.yelp.com/biz/morgensterns-finest-ice-cream-new-york-2?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,1488,4.0,$$,40.7215872315503,-73.9931092527003,2 Rivington St,,,New York,NY,10002,+12122097684,,left_only
9aJ1MVTthZw3QjqoG7mPjg,Rosie's,https://s3-media1.fl.yelpcdn.com/bphoto/C5Mf9gLWxbTiTzmOp2B2YQ/o.jpg,https://www.yelp.com/biz/rosies-new-york-2?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,720,4.0,$$,40.72492,-73.99079,29 E 2nd St,,,New York,NY,10003,+12123350114,,left_only
ya4nQkuVH1ZnmNp9m1yISg,Tatsu Ramen,https://s3-media1.fl.yelpcdn.com/bphoto/noflx3CUjyJf9uTCv8zFAA/o.jpg,https://www.yelp.com/biz/tatsu-ramen-new-york?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,485,4.0,$$,40.72908,-73.98446,167 1st Ave,,,New York,NY,10003,+19292847088,,left_only
rCFCyKkPuLDrZLNZiLJOHw,Stromboli Pizza,https://s3-media4.fl.yelpcdn.com/bphoto/Sd3NAg2G9cuyxPmbsp6NTA/o.jpg,https://www.yelp.com/biz/stromboli-pizza-new-york?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,230,3.5,$,40.72778,-73.9854299,83 Saint Marks Pl,,,New York,NY,10003,+12126733691,,left_only
gqTikTCIS01E2m20PzHoDQ,Tarallucci e Vino - East Village,https://s3-media4.fl.yelpcdn.com/bphoto/dHKbQ7rBEZtosiLBcTudBA/o.jpg,https://www.yelp.com/biz/tarallucci-e-vino-east-village-new-york-5?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,284,4.0,$$,40.72896,-73.98454,163 1st Ave,,,New York,NY,10003,+12123881190,,left_only
2wVirrAVg3ltAFHoHeXHMQ,Dim Sum Palace,https://s3-media2.fl.yelpcdn.com/bphoto/lcbCPKS2We7SEltuhohEvQ/o.jpg,https://www.yelp.com/biz/dim-sum-palace-new-york-9?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,168,4.5,$$,40.7259,-73.98986,59 2nd Ave,,,New York,NY,10003,+16464768846,,left_only
wQjQHZKH_DxwntbSe1QdxQ,Brick Lane Curry House,https://s3-media2.fl.yelpcdn.com/bphoto/nxJtFKDCD4J5mhsecijWwQ/o.jpg,https://www.yelp.com/biz/brick-lane-curry-house-new-york?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,981,3.5,$$,40.7265407754881,-73.9893999248542,79 2nd Ave,,,New York,NY,10003,+12129792900,,left_only
mMuAsPSy2T56j0ENSTPL9w,CAVA,https://s3-media1.fl.yelpcdn.com/bphoto/oIJgrqR7k4Et69VafVx5wA/o.jpg,https://www.yelp.com/biz/cava-new-york-4?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,290,4.5,$$,40.7337897786475,-73.9896078601189,143 4th Ave,,,New York,NY,10003,+16464166440,,left_only
U9BX6bMvXHk8umBYnS3Dog,Dos Toros Taqueria,https://s3-media1.fl.yelpcdn.com/bphoto/uyH20JlQ20mDWuy7Y-2r8Q/o.jpg,https://www.yelp.com/biz/dos-toros-taqueria-new-york?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,1324,4.0,$,40.7336815475083,-73.9897049423153,137 4th Ave,,,New York,NY,10003,+12126777300,,left_only
bMepacmKDTwCdHJAU860bQ,Le Café Coffee,https://s3-media1.fl.yelpcdn.com/bphoto/ROZ9xDQ127FSxhuve3E8mA/o.jpg,https://www.yelp.com/biz/le-caf%C3%A9-coffee-new-york-2?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,171,4.5,$$,40.7357460797343,-73.9928742229649,7 E 14th St,,,New York,NY,10003,+12123651060,,left_only
bZCJL1qsa8BGgGMUEpkz2g,Lizzmonade,https://s3-media1.fl.yelpcdn.com/bphoto/VN-W4-THj04tDnNcDu5qVg/o.jpg,https://www.yelp.com/biz/lizzmonade-brooklyn?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,82,3.5,$,40.7028656241168,-73.9952399954231,Brooklyn Bridge Park,,334 Furman St. Pier 2,Brooklyn,NY,11201,+17188558930,,left_only
RrNe_0PReWHXAnjTEXBikQ,Luke's Lobster Brooklyn Bridge Park,https://s3-media1.fl.yelpcdn.com/bphoto/neCjFvJ-u5LmDlBz71ullg/o.jpg,https://www.yelp.com/biz/lukes-lobster-brooklyn-bridge-park-brooklyn-2?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,339,4.0,$$,40.70359,-73.99411,11 Water St,,,Brooklyn,NY,11201,+19178827516,,left_only
toxwdOCz37bX5dJ_O1h2Ew,Sugarcane Raw Bar Grill,https://s3-media3.fl.yelpcdn.com/bphoto/wdz8zM7dMJKVSQjRYS-x0g/o.jpg,https://www.yelp.com/biz/sugarcane-raw-bar-grill-brooklyn-7?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,588,4.0,$$$,40.703399,-73.992348,55 Water St,,,Brooklyn,NY,11201,+17863690353,,left_only
KwPHUOFz9z7juKNHaCmRxg,Brooklyn Roasting Company,https://s3-media2.fl.yelpcdn.com/bphoto/JqNPCqIX9LMoJWbzqcghqQ/o.jpg,https://www.yelp.com/biz/brooklyn-roasting-company-brooklyn-5?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,7,3.0,$,40.7037610288699,-73.9909785263192,2 Main St,,,Brooklyn,NY,11201,+17188551000,,left_only
rw2k25-47ETweckMYE4A8A,Brooklyn Roasting Company,https://s3-media4.fl.yelpcdn.com/bphoto/otxDjm6K6ARauJ0ub9q9MQ/o.jpg,https://www.yelp.com/biz/brooklyn-roasting-company-brooklyn-11?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,26,4.0,$$,40.70291,-73.9894599,45 Washington St,,,Brooklyn,NY,11201,+17188551000,,left_only
KWC_KYP336tSFhAihd8plg,Bluestone Lane DUMBO Café,https://s3-media1.fl.yelpcdn.com/bphoto/8sCzR6W36o3AyP7_ZES3xA/o.jpg,https://www.yelp.com/biz/bluestone-lane-brooklyn?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,170,4.0,$,40.70078,-73.9884299,55 Prospect St,,,Brooklyn,NY,11201,+17183746858,,left_only
4aF0F8w7yXX9o5_QFky_ig,Celestine,https://s3-media4.fl.yelpcdn.com/bphoto/J5HuHor_cmVEG6HhQtFeDw/o.jpg,https://www.yelp.com/biz/celestine-brooklyn?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,223,4.0,$$$,40.704676,-73.987975,1 John St,,,Brooklyn,NY,11201,+17185225356,,left_only
b7aV0WBJgrhSg5IH-lSQvQ,Friend of A Farmer,https://s3-media2.fl.yelpcdn.com/bphoto/7JyEXJsirAlVghWu0gAi7w/o.jpg,https://www.yelp.com/biz/friend-of-a-farmer-brooklyn-heights?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,260,3.0,$$,40.69515,-73.99643,76 Montague St,,,Brooklyn Heights,NY,11201,+17186436600,,left_only
csEIYmMF1e-Nz8QWzXzPiw,Emack & Bolio's Brooklyn Heights,https://s3-media2.fl.yelpcdn.com/bphoto/0EdiCvHROFumWqV0oS-IUw/o.jpg,https://www.yelp.com/biz/emack-and-bolios-brooklyn-heights-brooklyn?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,84,3.5,$$,40.695189,-73.994798,115 Montague St,,,Brooklyn,NY,11201,+19293376423,,left_only
yCF2a0qSCJqxGUdZcUilHw,Le Pain Quotidien,https://s3-media4.fl.yelpcdn.com/bphoto/J6s9JBY8jPrH7oDTNuELBw/o.jpg,https://www.yelp.com/biz/le-pain-quotidien-brooklyn-7?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,170,2.5,$$,40.6951006970327,-73.994542658329,121 Montague St,,,Brooklyn,NY,11201,+17188583078,,left_only
1QXTYR312XXgUExNmTEWuA,Chu's Gourmet,https://s3-media2.fl.yelpcdn.com/bphoto/LALxDBTC861Yobp95dSZEQ/o.jpg,https://www.yelp.com/biz/chus-gourmet-brooklyn?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,43,2.5,$,40.69132,-73.99094,82 Livingston St,,,Brooklyn,NY,11201,,,left_only
EfayCQ-uIn-yGDF4kcjBiQ,Paris Baguette,https://s3-media2.fl.yelpcdn.com/bphoto/Jvbbp75vGD7wZaTxY_RrYQ/o.jpg,https://www.yelp.com/biz/paris-baguette-brooklyn?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,138,4.0,$$,40.6910452600365,-73.9915985693088,97 Court St,,,Brooklyn,NY,11201,+17187970404,,left_only
oHA5ktlMP1Pvvq6jTfV8Og,Red Mango,https://s3-media1.fl.yelpcdn.com/bphoto/WJAV_btmAyXMoyEQZNED0Q/o.jpg,https://www.yelp.com/biz/red-mango-brooklyn?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,89,4.0,$,40.6901711,-73.9919777,123 Court St,,,Brooklyn,NY,11201,+17187972133,,left_only
kahXG2biwS3PHIlAbOKVJw,Pair Wine & Cheese,https://s3-media2.fl.yelpcdn.com/bphoto/7x1B_C2IJXndaXahRYod2Q/o.jpg,https://www.yelp.com/biz/pair-wine-and-cheese-brooklyn?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,84,4.0,$$,40.690226,-73.995211,140 Atlantic Ave,,,Brooklyn,NY,11201,+17185966594,,left_only
PcF_ebeELn7mg6vqVnHjIg,Elsa,https://s3-media2.fl.yelpcdn.com/bphoto/9Rl3uYIb7eVT-prW2xMdtA/o.jpg,https://www.yelp.com/biz/elsa-brooklyn?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,105,4.5,$$,40.69027,-73.99535,136 Atlantic Ave,,,Brooklyn,NY,11201,+19178827395,,left_only
rZSP1cWbuNhDxzJ4-UXJ-g,Pure Green,https://s3-media1.fl.yelpcdn.com/bphoto/tLGfAniTjF79wMKLe_ob4g/o.jpg,https://www.yelp.com/biz/pure-green-brooklyn?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,58,4.0,$$,40.6887064129114,-73.9909075945616,95 Boerum Pl,,,Brooklyn,NY,11201,+19173983488,,left_only
02vF5JJNEsx0Z0Ala3EGHw,Hilton Brooklyn New York,https://s3-media2.fl.yelpcdn.com/bphoto/tz6ZGhrOGszblq3i7F1JGg/o.jpg,https://www.yelp.com/biz/hilton-brooklyn-new-york-brooklyn?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,49,3.5,$$,40.6896167,-73.9879725,140 Schermerhorn St,,,Brooklyn,NY,11201,+17188348800,,left_only
jWC4mD-yy-IzuZxU5ctAKw,Mia's Bakery,https://s3-media1.fl.yelpcdn.com/bphoto/CjvLo6vsxDjaLCgyLpGUKg/o.jpg,https://www.yelp.com/biz/mias-bakery-brooklyn?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,737,4.5,$,40.6870199,-73.9901299,139 Smith St,,,Brooklyn,NY,11201,+13479873194,,left_only
31XD1NbLOoZ-cclsfdf97Q,El Nuevo Cibao,https://s3-media3.fl.yelpcdn.com/bphoto/VIdrcUlJPeXRlZ74jUGKJw/o.jpg,https://www.yelp.com/biz/el-nuevo-cibao-brooklyn-3?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,176,4.0,$$,40.68584,-73.99121,172 Smith St,,,Brooklyn,NY,11201,+17185961501,,left_only
Rr718mwaNrRhXuE6bFSN7A,Fawkner,https://s3-media3.fl.yelpcdn.com/bphoto/UbHpLl748S-1QSuYiB-f1Q/o.jpg,https://www.yelp.com/biz/fawkner-brooklyn?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,98,4.0,$$,40.685153,-73.99121,191 Smith St,,,Brooklyn,NY,11201,+17185223172,,left_only
n-59KQvfQhURg6WBqxXEQw,Grand Army,https://s3-media4.fl.yelpcdn.com/bphoto/EFpXQ_BiVGXDtZO7Ky8MCA/o.jpg,https://www.yelp.com/biz/grand-army-brooklyn?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,188,3.5,$$,40.688182,-73.986572,336 State St,,,Brooklyn,NY,11201,+17186431503,,left_only
_L_zrbTjKf3KjWvp8gnb5Q,Pierogi Boys,https://s3-media1.fl.yelpcdn.com/bphoto/7MNJdck-qCL2ORgJRcQDxg/o.jpg,https://www.yelp.com/biz/pierogi-boys-brooklyn-2?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,96,4.5,$$,40.691077,-73.982954,445 Albee Square W,,at DeKalb Market Hall,Brooklyn,NY,11201,+19293602768,,left_only
wXiIxbnFRaFBS9RI4wJrdw,Baba Cool,https://s3-media1.fl.yelpcdn.com/bphoto/QsGDkqCyLYnKNuUSz1XFTg/o.jpg,https://www.yelp.com/biz/baba-cool-brooklyn?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,187,4.0,$$,40.68701,-73.97537,64 Lafayette Ave,Ste B,,Brooklyn,NY,11217,+13476892344,,left_only
PuOL6UrbYsxbH72gx_u-0w,Greene Grape Annex,https://s3-media1.fl.yelpcdn.com/bphoto/06bje3ALLaGIw7VVwEG5aw/o.jpg,https://www.yelp.com/biz/greene-grape-annex-brooklyn-2?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,115,3.5,$,40.686603,-73.974665,753 Fulton St,,,Brooklyn,NY,11217,,,left_only
Hx6GGjOOcdTqtclEw7oeSw,The Kings Beer Hall,https://s3-media3.fl.yelpcdn.com/bphoto/yFHE5za2-xXYWe8QYSkY4w/o.jpg,https://www.yelp.com/biz/the-kings-beer-hall-brooklyn-2?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,275,3.0,$$,40.681405,-73.979535,84 Saint Marks Pl,,,Brooklyn,NY,11217,+13472277238,,left_only
1vSx0gpTqro-N73NGKneEA,Insa,https://s3-media3.fl.yelpcdn.com/bphoto/7d36vaFoUZXTYv5_35RH7g/o.jpg,https://www.yelp.com/biz/insa-brooklyn?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,253,3.5,$$$,40.6795562014419,-73.9825174981801,328 Douglass St,,,Brooklyn,NY,11217,+17188552620,,left_only
TKpP5_U0HTmxWsjl8LIl1w,Lucky 13 Saloon,https://s3-media4.fl.yelpcdn.com/bphoto/arvaKeUYDsY5w1trDDwS1g/o.jpg,https://www.yelp.com/biz/lucky-13-saloon-gowanus?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,86,4.0,$,40.6781997680664,-73.9836044311523,644 Sackett St,,,Gowanus,NY,11215,+17185960666,,left_only
OMRkRHFXmS9txTWirA-yMA,Taheni Mediterranean Grill,https://s3-media3.fl.yelpcdn.com/bphoto/7lFILz_VP3wMMAmwClod-g/o.jpg,https://www.yelp.com/biz/taheni-mediterranean-grill-brooklyn?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,234,4.0,$,40.67742,-73.98343,224 4th Ave,,,Brooklyn,NY,11215,+17185222083,,left_only
gNuIdQMEddQUHUTiFXxZGg,Brownstone Bagel & Bread,https://s3-media2.fl.yelpcdn.com/bphoto/ueiwz3BOw-91RswY5zBMKQ/o.jpg,https://www.yelp.com/biz/brownstone-bagel-and-bread-brooklyn?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,237,3.5,$,40.67744,-73.98274,671 Union St,,,Brooklyn,NY,11215,+17186226030,,left_only
