business_id,name,img_url,url,review_count,rating,price,categories,latitude,longitude,category1,category2,category3,address,city,state,zip_code,phone,compliant
X52zxgnwA72PQqprxI_hEw,Springbone Kitchen,https://s3-media2.fl.yelpcdn.com/bphoto/RXAuv_UcYpmaUEaDTgmRJg/o.jpg,https://www.yelp.com/biz/springbone-kitchen-new-york?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,259,4,$$,"[{'alias': 'gluten_free', 'title': 'Gluten-Free'}, {'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",40.72986,-73.99932,Gluten-Free,Fast Food,Coffee & Tea,90 W 3rd St,New York,NY,10012,16463689192,0
K54qUgd274Fj_LvHCjeSFw,Okinii,https://s3-media3.fl.yelpcdn.com/bphoto/ziwtMahQqKdpizw07puecg/o.jpg,https://www.yelp.com/biz/okinii-new-york?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,308,4,$$,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'ramen', 'title': 'Ramen'}]",40.72894,-73.99911,Sushi Bars,Ramen,,216 Thompson St,New York,NY,10012,15165043615,0
Knp81jgMtNGlgfcfdOI5iQ,Surya Indian Cuisine,https://s3-media3.fl.yelpcdn.com/bphoto/Yrwtp1vZVZU6Rvec1xGlBw/o.jpg,https://www.yelp.com/biz/surya-indian-cuisine-new-york?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,86,3.5,$$,"[{'alias': 'indpak', 'title': 'Indian'}]",40.7325156,-74.00381304,Indian,,,302 Bleecker St,New York,NY,10014,12128077770,0
y6p3LN0RdBYuDy7EZ_2S_A,Summers SoHo,https://s3-media3.fl.yelpcdn.com/bphoto/-ZmqzPe67kIPcyvpvurRUw/o.jpg,https://www.yelp.com/biz/summers-soho-new-york?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,65,4,$$,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]",40.727713,-74.000403,Coffee & Tea,Breakfast & Brunch,Juice Bars & Smoothies,169 Thompson St,New York,NY,10012,19173883372,0
pil3w2-2REoXBwEToYZ_tQ,Bar Moga,https://s3-media4.fl.yelpcdn.com/bphoto/XRx6SIWzD7BW8nKg7Pd4fQ/o.jpg,https://www.yelp.com/biz/bar-moga-new-york-2?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,186,4,$$,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]",40.72787,-74.00107,Cocktail Bars,Japanese,,128 W Houston St,New York,NY,10012,19293995853,0
dsH51ikQdoMUXY_V8BxW7g,Birch Coffee,https://s3-media4.fl.yelpcdn.com/bphoto/s9lImZMiSjkWv7xUdH7Zdw/o.jpg,https://www.yelp.com/biz/birch-coffee-new-york-13?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,27,4.5,$,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",40.72654,-73.99956,Coffee & Tea,,,71 W Houston St,New York,NY,10012,12126861444,0
cRqsjphkIBy9GFQxDwm2Og,"DŌ, Cookie Dough Confections",https://s3-media2.fl.yelpcdn.com/bphoto/6gIdhovX8sy6B3hqSM0c-Q/o.jpg,https://www.yelp.com/biz/d%C5%8D-cookie-dough-confections-new-york-2?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,1313,3.5,$$,"[{'alias': 'desserts', 'title': 'Desserts'}]",40.729119,-73.998347,Desserts,,,550 LaGuardia Pl,New York,NY,10012,16468923600,0
5X0-rQyMPt5uRYFKdrRKFQ,Dunkin',https://s3-media3.fl.yelpcdn.com/bphoto/oXGKsYcbqIhvkJ1w_vkjtg/o.jpg,https://www.yelp.com/biz/dunkin-new-york-24?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,12,2.5,$,"[{'alias': 'donuts', 'title': 'Donuts'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",40.7287,-73.99004,Donuts,Coffee & Tea,,67 Cooper Square,New York,NY,10003,16466784137,1
8R9b20VeZvs85WxqtF9mRQ,East Village Thai,https://s3-media3.fl.yelpcdn.com/bphoto/hY21lEn-77kPPvO9mjVADw/o.jpg,https://www.yelp.com/biz/east-village-thai-new-york?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,182,4,$$,"[{'alias': 'thai', 'title': 'Thai'}]",40.72821045,-73.98921204,Thai,,,32 E 7th St,New York,NY,10003,12126734610,0
dZENEWBMFMIbqIBGtlUwsQ,The Kati Roll Company,https://s3-media2.fl.yelpcdn.com/bphoto/A-1f8c97_O2Tc-xAGiyFDA/o.jpg,https://www.yelp.com/biz/the-kati-roll-company-new-york-6?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,75,4,$$,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'halal', 'title': 'Halal'}, {'alias': 'wraps', 'title': 'Wraps'}]",40.72834,-73.98764,Indian,Halal,Wraps,128 2nd Ave,New York,NY,10003,16463987710,0
nnNMrTTLohVjhKDXAlXUJA,Ciala,https://s3-media1.fl.yelpcdn.com/bphoto/jdRTE_KENRbErXH34Uw8JQ/o.jpg,https://www.yelp.com/biz/ciala-new-york-2?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,11,4.5,$$,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'french', 'title': 'French'}, {'alias': 'brasseries', 'title': 'Brasseries'}]",40.72659714,-73.98940254,Wine Bars,French,Brasseries,77 2nd Ave,New York,NY,10003,12123004118,1
Smj-UqUvNFneHKkuZ0BN7A,Kona Coffee and Company,https://s3-media3.fl.yelpcdn.com/bphoto/jpxWssXEd3OEcFn0JJjXpw/o.jpg,https://www.yelp.com/biz/kona-coffee-and-company-new-york?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,125,4.5,$$,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'coffeeroasteries', 'title': 'Coffee Roasteries'}, {'alias': 'cafes', 'title': 'Cafes'}]",40.72587,-73.98988,Coffee & Tea,Coffee Roasteries,Cafes,57 2nd Ave,New York,NY,10003,,1
DQuwci5xgJxXx7dxxp9FBA,Taqueria St. Marks Place,https://s3-media4.fl.yelpcdn.com/bphoto/Z52Y0_XukoBmq1aoFvG4_A/o.jpg,https://www.yelp.com/biz/taqueria-st-marks-place-new-york?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,432,4,$$,"[{'alias': 'mexican', 'title': 'Mexican'}]",40.72785878,-73.98561381,Mexican,,,79 St Marks Pl,New York,NY,10003,16469645614,0
rCpO-kMHljieU0geK0RJQw,Noreetuh,https://s3-media1.fl.yelpcdn.com/bphoto/PoqPAHXhTGUk9DeFimdl6Q/o.jpg,https://www.yelp.com/biz/noreetuh-new-york?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,435,4,$$$,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'hawaiian', 'title': 'Hawaiian'}]",40.727275,-73.985221,American (New),Hawaiian,,128 1st Ave,New York,NY,10009,16468923050,1
uO9SZB3M88DH7_HhJee5Xw,Fuku,https://s3-media3.fl.yelpcdn.com/bphoto/0eRrSJkaNrjf-f_xZ-5huQ/o.jpg,https://www.yelp.com/biz/fuku-new-york-7?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,474,3.5,$$,"[{'alias': 'comfortfood', 'title': 'Comfort Food'}, {'alias': 'newamerican', 'title': 'American (New)'}]",40.72901,-73.98469,Comfort Food,American (New),,163 1st Ave,New York,NY,10003,,0
4v5lbiExMocWoG7iKnYWrQ,Black Seed Bagels,https://s3-media1.fl.yelpcdn.com/bphoto/p3GbHa3SIa0owxOAO-7ExQ/o.jpg,https://www.yelp.com/biz/black-seed-bagels-new-york-11?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,233,3,$$,"[{'alias': 'bagels', 'title': 'Bagels'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",40.72912,-73.98398,Bagels,Salad,Sandwiches,176 First Ave,New York,NY,10012,16469151500,0
x64xHVZoQj1ZOjzPqVprkw,Little Tong Noodle Shop,https://s3-media3.fl.yelpcdn.com/bphoto/gvlQrBWxAobgny6AN02iSw/o.jpg,https://www.yelp.com/biz/little-tong-noodle-shop-new-york?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,270,4,$$,"[{'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'chinese', 'title': 'Chinese'}]",40.72937,-73.98424,Noodles,Chinese,,177 1st Ave,New York,NY,10003,19293678664,1
NF0YMfLNRhqssVcwzF6fCg,Three Seat Espresso,https://s3-media1.fl.yelpcdn.com/bphoto/z72Zx66ydYfbYczrreNoVw/o.jpg,https://www.yelp.com/biz/three-seat-espresso-new-york?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,183,4.5,$$,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'bagels', 'title': 'Bagels'}]",40.727096,-73.983026,Coffee & Tea,Cafes,Bagels,137 Avenue A,New York,NY,10009,19173882769,0
qMr-lz0G0vyz2r4mJJQxmA,Butter Lane,https://s3-media4.fl.yelpcdn.com/bphoto/qwdSGuda8Q89zZljsllVWA/o.jpg,https://www.yelp.com/biz/butter-lane-new-york?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,1232,4,$,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'cupcakes', 'title': 'Cupcakes'}, {'alias': 'cookingclasses', 'title': 'Cooking Classes'}]",40.72649449,-73.9841491,Bakeries,Cupcakes,Cooking Classes,123 E 7th St,New York,NY,10009,12126772880,0
rBUTVjRs5CcEMe3dfVRZJQ,Ho Foods,https://s3-media2.fl.yelpcdn.com/bphoto/-yKeU-JwcZ_CaO5-cok-Cw/o.jpg,https://www.yelp.com/biz/ho-foods-new-york-3?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,295,4,$$,"[{'alias': 'taiwanese', 'title': 'Taiwanese'}, {'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",40.72634,-73.98478,Taiwanese,Chinese,Breakfast & Brunch,110 E 7th St,New York,NY,10009,13477880682,0
Ew3d7Vt18c1MH4_X6ogxQQ,Banh Mi Zon,https://s3-media2.fl.yelpcdn.com/bphoto/MmV22bjypsCf_32llkUTpQ/o.jpg,https://www.yelp.com/biz/banh-mi-zon-new-york-4?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,314,4.5,$,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'salad', 'title': 'Salad'}]",40.7256861,-73.9842575,Vietnamese,Sandwiches,Salad,443 E 6th St,New York,NY,10009,16465246384,0
hHzngEBZs7iLE42Zv3MHXg,Resobox  East Village,https://s3-media3.fl.yelpcdn.com/bphoto/uPwkikiHPokNQ9ULffyTCQ/o.jpg,https://www.yelp.com/biz/resobox-east-village-new-york-2?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,8,4.5,$,"[{'alias': 'culturalcenter', 'title': 'Cultural Center'}, {'alias': 'japanese', 'title': 'Japanese'}]",40.72482,-73.98779,Cultural Center,Japanese,,91 E 3rd St,New York,NY,10003,12125985993,0
NKI1VvfXYluRjnq4S6yEuw,Divya's Kitchen,https://s3-media4.fl.yelpcdn.com/bphoto/pvN55m32kDo9J0dUskNoaw/o.jpg,https://www.yelp.com/biz/divyas-kitchen-new-york?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,378,4.5,$$,"[{'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]",40.72378,-73.98849,Vegan,Vegetarian,,25 1st Ave,New York,NY,10003,12124774834,1
GticI2JB8Iw2ktRfLv6aRQ,Momofuku Ko,https://s3-media2.fl.yelpcdn.com/bphoto/sa3pYIxlBMFl9zursbEKhA/o.jpg,https://www.yelp.com/biz/momofuku-ko-new-york-3?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,312,4.5,$$$$,"[{'alias': 'newamerican', 'title': 'American (New)'}]",40.724776,-73.991682,American (New),,,8 Extra Pl,New York,NY,10003,12122038095,0
YfyfFYCFYqdzaBAx1p_O1g,TOMS,https://s3-media1.fl.yelpcdn.com/bphoto/Iyq-4PpbDNzoiYvaiboZMw/o.jpg,https://www.yelp.com/biz/toms-new-york-3?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,53,4,$,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'shoes', 'title': 'Shoe Stores'}, {'alias': 'opticians', 'title': 'Eyewear & Opticians'}]",40.72404279,-73.9935041,Coffee & Tea,Shoe Stores,Eyewear & Opticians,264 Elizabeth St,New York,NY,10012,,0
50vyTIdqKI_wsSqzaEtovg,Le Turtle,https://s3-media4.fl.yelpcdn.com/bphoto/HS58mQXuJ0QNbCd92Y6Nsg/o.jpg,https://www.yelp.com/biz/le-turtle-new-york?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,138,3.5,$$$,"[{'alias': 'modern_european', 'title': 'Modern European'}, {'alias': 'french', 'title': 'French'}]",40.72116784,-73.99246572,Modern European,French,,177 Chrystie St,New York,NY,10002,16469187189,0
FavssEgZjXFi2unEXePkVQ,Tacombi - Bleecker Street,https://s3-media4.fl.yelpcdn.com/bphoto/zSzX3khnr-eDMFngm76D2w/o.jpg,https://www.yelp.com/biz/tacombi-bleecker-street-new-york?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,379,4,$$,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",40.73112,-74.00272,Mexican,Juice Bars & Smoothies,Sandwiches,255 Bleecker St,New York,NY,10014,16469645984,1
3sXUH_MCbzpqgMg3zuGvmA,Juice Generation,https://s3-media2.fl.yelpcdn.com/bphoto/zkwZbNWA5t9Frvn8wxaxRw/o.jpg,https://www.yelp.com/biz/juice-generation-new-york-14?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,27,4,$$,"[{'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]",40.73092,-74.00256,Juice Bars & Smoothies,,,245 Bleecker St,New York,NY,10014,12125311110,0
JWLRT0dkdaC7AHtYapWbGw,Pasticceria Rocco,https://s3-media2.fl.yelpcdn.com/bphoto/_OAdfVr9GOg2ihEzcKXeiw/o.jpg,https://www.yelp.com/biz/pasticceria-rocco-new-york?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,1022,4,$$,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'cafes', 'title': 'Cafes'}]",40.73083,-74.00265,Bakeries,Desserts,Cafes,243 Bleecker St,New York,NY,10014,12122426031,0
NcW0OXCZuygYW4bjo5NjNw,Starbucks,https://s3-media4.fl.yelpcdn.com/bphoto/QPDZW3Ym-MaK555ZiJCE2Q/o.jpg,https://www.yelp.com/biz/starbucks-new-york-366?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,45,3,$$,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",40.730715,-74.002585,Coffee & Tea,,,239 Bleecker St,New York,NY,10014,12122061092,0
kycAM7GyA1pEMmkdVS3xuw,Wolfnights,https://s3-media3.fl.yelpcdn.com/bphoto/3DomXDzn8i28clGlyBvYhw/o.jpg,https://www.yelp.com/biz/wolfnights-new-york-3?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,117,4,$$,"[{'alias': 'wraps', 'title': 'Wraps'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'salad', 'title': 'Salad'}]",40.7306,-74.00252,Wraps,Sandwiches,Salad,235 Bleecker St,New York,NY,10014,16467915411,1
8nL3qtKZLyNf6nSyKqcO0g,Grom,https://s3-media2.fl.yelpcdn.com/bphoto/KQ7wxiqfkxRLJfn45DwrWw/o.jpg,https://www.yelp.com/biz/grom-new-york-7?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,892,4,$$,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'gelato', 'title': 'Gelato'}]",40.73052718,-74.00240421,Ice Cream & Frozen Yogurt,Gelato,,233 Bleecker St,New York,NY,10014,12122061738,1
YQrcTLWazeBHwYGOCCocuQ,sweetgreen,https://s3-media4.fl.yelpcdn.com/bphoto/UglcXCuB7_JZXa4vInfsuw/o.jpg,https://www.yelp.com/biz/sweetgreen-new-york-10?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,116,3.5,$$,"[{'alias': 'salad', 'title': 'Salad'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]",40.72999213,-74.00243385,Salad,Vegetarian,,226 Bleecker St,New York,NY,10014,19176393212,1
Frk0bX-y3R94lPIx7CzLmA,Le Pain Quotidien,https://s3-media4.fl.yelpcdn.com/bphoto/Nxvy86VWpjCa67TX-alypg/o.jpg,https://www.yelp.com/biz/le-pain-quotidien-new-york-130?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,110,3.5,$$,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",40.7262963,-73.99507239,Bakeries,Coffee & Tea,Breakfast & Brunch,65 Bleecker St,New York,NY,10012,16467974922,1
vNPcZspQvQKuKuWd_Vsreg,Sweets by CHLOE,https://s3-media3.fl.yelpcdn.com/bphoto/HY35lyecXPXYc41zc_dqwQ/o.jpg,https://www.yelp.com/biz/sweets-by-chloe-new-york-8?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,186,3.5,$$,"[{'alias': 'salad', 'title': 'Salad'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'vegan', 'title': 'Vegan'}]",40.729191,-74.00098,Salad,American (New),Vegan,185 Bleecker St,New York,NY,10012,13476209621,1
xyFOlOrpBLvwiSi9VJQJwg,Creperie NYC,https://s3-media1.fl.yelpcdn.com/bphoto/zSOqYo1rdasta4zavGX5pQ/o.jpg,https://www.yelp.com/biz/creperie-nyc-new-york-2?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,443,4,$$,"[{'alias': 'creperies', 'title': 'Creperies'}]",40.72956,-74.00054,Creperies,,,112 Macdougal St,New York,NY,10012,12122536705,1
jBn3NZmLK9uFT9QeeIcfvw,Irving Farm New York,https://s3-media4.fl.yelpcdn.com/bphoto/6__8Zg20bGKXx_GUsNj_Lw/o.jpg,https://www.yelp.com/biz/irving-farm-new-york-new-york-14?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,85,3,$,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'coffeeroasteries', 'title': 'Coffee Roasteries'}, {'alias': 'cafes', 'title': 'Cafes'}]",40.729582,-73.998846,Coffee & Tea,Coffee Roasteries,Cafes,78 W 3rd St,New York,NY,10012,12122060707,1
BgGz5IdV53bGb4o7opR5zg,Arturo's,https://s3-media1.fl.yelpcdn.com/bphoto/hUTu5vlfU4JYSNp-Qt0t4g/o.jpg,https://www.yelp.com/biz/arturos-new-york?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,686,4,$$,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",40.72735633,-74.00049448,Pizza,Italian,,106 W Houston St,New York,NY,10012,12126773820,1
1lNt64-Qu4tTwr3JdF-7Iw,Morgenstern's Finest Ice Cream,https://s3-media2.fl.yelpcdn.com/bphoto/SYU4UWxlPn9d8yjG2Ne53A/o.jpg,https://www.yelp.com/biz/morgensterns-finest-ice-cream-new-york-2?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,1489,4,$$,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]",40.72158723,-73.99310925,Ice Cream & Frozen Yogurt,,,2 Rivington St,New York,NY,10002,12122097684,1
9aJ1MVTthZw3QjqoG7mPjg,Rosie's,https://s3-media1.fl.yelpcdn.com/bphoto/C5Mf9gLWxbTiTzmOp2B2YQ/o.jpg,https://www.yelp.com/biz/rosies-new-york-2?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,720,4,$$,"[{'alias': 'mexican', 'title': 'Mexican'}]",40.72492,-73.99079,Mexican,,,29 E 2nd St,New York,NY,10003,12123350114,1
ya4nQkuVH1ZnmNp9m1yISg,Tatsu Ramen,https://s3-media1.fl.yelpcdn.com/bphoto/noflx3CUjyJf9uTCv8zFAA/o.jpg,https://www.yelp.com/biz/tatsu-ramen-new-york?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,485,4,$$,"[{'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'noodles', 'title': 'Noodles'}]",40.72908,-73.98446,Ramen,Noodles,,167 1st Ave,New York,NY,10003,19292847088,1
rCFCyKkPuLDrZLNZiLJOHw,Stromboli Pizza,https://s3-media4.fl.yelpcdn.com/bphoto/Sd3NAg2G9cuyxPmbsp6NTA/o.jpg,https://www.yelp.com/biz/stromboli-pizza-new-york?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,232,3.5,$,"[{'alias': 'pizza', 'title': 'Pizza'}]",40.72778,-73.9854299,Pizza,,,83 Saint Marks Pl,New York,NY,10003,12126733691,1
gqTikTCIS01E2m20PzHoDQ,Tarallucci e Vino - East Village,https://s3-media4.fl.yelpcdn.com/bphoto/dHKbQ7rBEZtosiLBcTudBA/o.jpg,https://www.yelp.com/biz/tarallucci-e-vino-east-village-new-york-5?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,284,4,$$,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'italian', 'title': 'Italian'}]",40.72896,-73.98454,Bars,Breakfast & Brunch,Italian,163 1st Ave,New York,NY,10003,12123881190,1
