id,name,image_url,url,review_count,rating,price,address1,address2,address3,city,state,zip_code,phone
xSQp3Bj7b52PntW4ygsHaQ,Shobu Sushi & Grill,https://s3-media2.fl.yelpcdn.com/bphoto/7iyOOOGB-PcyRSeeBA48FQ/o.jpg,https://api.yelp.com/v3/businesses/search,202,4.0,$$,9427 5th Ave,,,Brooklyn,NY,11209,+17188338345
16heVvLqYfLpl8mC1RN3Bg,Laojie Hotpot,https://s3-media2.fl.yelpcdn.com/bphoto/gMwijsZngve2j1og_0Pwdw/o.jpg,https://api.yelp.com/v3/businesses/search,594,4.5,$$,811 53rd St,,,Brooklyn,NY,11220,+17184310026
KjqBMZ0bE9VV2VP3DrDZvg,First Oasis,https://s3-media1.fl.yelpcdn.com/bphoto/ETfkHVBmcE2s3oyEGra_pQ/o.jpg,https://api.yelp.com/v3/businesses/search,172,4.0,$$,9218 4th Ave,,,Brooklyn,NY,11209,+17182384505
83ZcxzvtHX2PmsH_wPReOw,Grand Sichuan House,https://s3-media3.fl.yelpcdn.com/bphoto/tNh4WF7GydU-jGa--3wLsw/o.jpg,https://api.yelp.com/v3/businesses/search,234,4.0,$$,8701 5th Ave,,,Brooklyn,NY,11209,+17186808887
wzC9wmLjHBpl83x0bG7cMQ,Pizza Wagon,https://s3-media2.fl.yelpcdn.com/bphoto/4wuJcuExGnNVQMeSyN8kNg/o.jpg,https://api.yelp.com/v3/businesses/search,264,4.0,$,8610 5th Ave,,,Brooklyn,NY,11209,+17188365725
7PPk1YeN9IGIHXsEQNat1w,Darn Donuts,https://s3-media3.fl.yelpcdn.com/bphoto/Nz_AKkFcM6Odv3lJf7NgfQ/o.jpg,https://api.yelp.com/v3/businesses/search,202,4.0,$,8723 4th Ave,,,Bay Ridge,NY,11209,+17188336300
s8W7-_v13OFJ-671FpL23w,Inaka Japanese Fusion,https://s3-media1.fl.yelpcdn.com/bphoto/nYO4h6BP4GukMgQ_YRfOZg/o.jpg,https://api.yelp.com/v3/businesses/search,204,4.0,$$,8318 3rd Ave,,,Brooklyn,NY,11209,+17188360888
1Zxt8jFj1ZnGTHlOgNbZIQ,Cocoa Grinder,https://s3-media2.fl.yelpcdn.com/bphoto/BA8xivfWJoIfSDDQb5Ww3A/o.jpg,https://api.yelp.com/v3/businesses/search,313,4.0,$$,8511 3rd Ave,,,Brooklyn,NY,11209,+13475174561
JwwUpvy7DfUB0WmhNSlxDQ,Mussels & More,https://s3-media1.fl.yelpcdn.com/bphoto/5v8irGGORkTSNgDOoUI4kA/o.jpg,https://api.yelp.com/v3/businesses/search,428,3.5,$$,8001 5th Ave,,,Brooklyn,NY,11209,+17186803390
wYgp-defqwJPhjC6Y_WKWg,BurgerFi,https://s3-media2.fl.yelpcdn.com/bphoto/U56T0LvQHYWEvTO4D7g6Xw/o.jpg,https://api.yelp.com/v3/businesses/search,305,4.0,$$,719 86th St,,,Brooklyn,NY,11228,+17188360836
1hkxsQpY_IKDXcV91AqdxQ,Pho Hoai,https://s3-media4.fl.yelpcdn.com/bphoto/aLASwncqRB85_ThEeaudeg/o.jpg,https://api.yelp.com/v3/businesses/search,284,3.5,$,8616 4th Ave,,,Brooklyn,NY,11209,+17187451640
fZYymv8linCo2id7wIokwQ,Bagel Boy,https://s3-media3.fl.yelpcdn.com/bphoto/-2-gq17Y9L6RJzCNj0wQuw/o.jpg,https://api.yelp.com/v3/businesses/search,269,4.0,$,8002 3rd Ave,,,Brooklyn,NY,11209,+17187480366
PY-v9ObQWyS1Oiz89IUfEw,Skinflints,https://s3-media4.fl.yelpcdn.com/bphoto/AbbbEUR4LdZjQNT8KDqlCw/o.jpg,https://api.yelp.com/v3/businesses/search,319,4.0,$$,7902 5th Ave,,,Brooklyn,NY,11209,+17187451116
WekK6vHrQZ-81CijH2sGiw,Middle Eastern Halal Food,https://s3-media2.fl.yelpcdn.com/bphoto/Jav0mPSHq0zIYjDceLI5NQ/o.jpg,https://api.yelp.com/v3/businesses/search,148,4.0,$,8601 5th Ave,,,Brooklyn,NY,11209,+17187555563
esHGoW3wduCUkfNCmplG0A,Paneantico Bakery,https://s3-media4.fl.yelpcdn.com/bphoto/sIlNbwM18quWFRsMcRMPzg/o.jpg,https://api.yelp.com/v3/businesses/search,387,3.5,$$,9124 3rd Ave,,,Brooklyn,NY,11209,+17186802347
HTeUtCpqEtBrCy8zpDIUPg,A.L.C. Italian Grocery,https://s3-media4.fl.yelpcdn.com/bphoto/ej-tDNKHLtQcNDb8Wt6Chg/o.jpg,https://api.yelp.com/v3/businesses/search,80,4.5,$$,8613 3rd Ave,,,New York,NY,11209,+17188363200
cJfbydHniqWsGL2VHVDHEg,Bombay Grill,https://s3-media1.fl.yelpcdn.com/bphoto/SIjgIMC7k2BGnDs-27MUIQ/o.jpg,https://api.yelp.com/v3/businesses/search,235,4.0,$$,8716 3rd Ave,,,Brooklyn,NY,11209,+17184912500
xAEs5QnuL8uMNWjmUGpK7g,Fushimi Bay Ridge,https://s3-media4.fl.yelpcdn.com/bphoto/-C1OG2aGKqLasbxNTDDVpQ/o.jpg,https://api.yelp.com/v3/businesses/search,388,3.5,$$,9316 4th Ave,,,Brooklyn,NY,11209,+17188337788
MKMx5TAmzXfjgLdXgu6FVQ,South Brooklyn Foundry,https://s3-media2.fl.yelpcdn.com/bphoto/0Xh_se1hMTANx_3ydwYFKw/o.jpg,https://api.yelp.com/v3/businesses/search,289,4.5,$$,6909 3rd Ave,,,Brooklyn,NY,11209,+17183335287
joSU4pnYVMhAuZ6ccaqqdA,E Noodle,https://s3-media1.fl.yelpcdn.com/bphoto/MDziSr5tHMNR_r3M6fpEag/o.jpg,https://api.yelp.com/v3/businesses/search,219,3.5,$$,8619 5th Ave,,,Brooklyn,NY,11209,+17182383303
X4YuMX1KgFxIc3pNkRDBZA,The Kettle Black,https://s3-media3.fl.yelpcdn.com/bphoto/eMJw-mthKVao24bMzsErLw/o.jpg,https://api.yelp.com/v3/businesses/search,391,3.5,$$,8622 3rd Ave,,,Brooklyn,NY,11209,+17186807862
oqou7SVSTIx7No6AJKSizw,Lioni Italian Heroes,https://s3-media4.fl.yelpcdn.com/bphoto/kdYxSgoCwJ9lRbqzidAOaQ/o.jpg,https://api.yelp.com/v3/businesses/search,375,4.5,$$,7803 15th Ave,,,Brooklyn,NY,11228,+17182321411
hSiTqxKKgvQSI5x5VdMjoQ,Top Thai - Brooklyn,https://s3-media1.fl.yelpcdn.com/bphoto/XDqz5GxZC5X-msp2l4Cx3A/o.jpg,https://api.yelp.com/v3/businesses/search,305,3.5,$$,8510 4th Ave,,,Brooklyn,NY,11209,+17183335811
w7vYoiRdKyF3QJfNlAc0sg,Peppino's Brick Oven Pizza & Restaurant,https://s3-media3.fl.yelpcdn.com/bphoto/dzCra58oiuRLc27THQnuWg/o.jpg,https://api.yelp.com/v3/businesses/search,222,4.5,$$,7708 3rd Ave,,,Brooklyn,NY,11209,+17188333364
RNOoa_KlIgbDt_7ahVhw1A,Istanbul Bay,https://s3-media2.fl.yelpcdn.com/bphoto/0XO1vD5GQV4HlUVj3Y7Law/o.jpg,https://api.yelp.com/v3/businesses/search,187,4.0,$$,8002 5th Ave,,,Brooklyn,NY,11209,+19292922353
jYia13i0CBwNXadzAAxLJg,Arirang Hibachi Steakhouse,https://s3-media3.fl.yelpcdn.com/bphoto/-kmSbTKnJ7mDbHpAfxzoTg/o.jpg,https://api.yelp.com/v3/businesses/search,330,3.5,$$,8814 4th Ave,,,Brooklyn,NY,11209,+17182389880
9wRlyAndMwK0n1SlzywRjQ,The Family Store,https://s3-media3.fl.yelpcdn.com/bphoto/r26F1WRJIuhou0ZTDWRI6w/o.jpg,https://api.yelp.com/v3/businesses/search,168,4.5,$$,6905 3rd Ave,,,Brooklyn,NY,11209,+17187480207
Xiqf_VUWZeoAo7c2kfEiXw,Delia's Lounge & Restaurant,https://s3-media4.fl.yelpcdn.com/bphoto/anCaemPBjgqbMQsG0IzUrQ/o.jpg,https://api.yelp.com/v3/businesses/search,173,4.0,$$,9224 3rd Ave,,,Brooklyn,NY,11209,+17187457999
qoBcWhGwlcUsKIQ2nB22vA,Lombardo's of Bay Ridge,https://s3-media2.fl.yelpcdn.com/bphoto/dApR-oBFGa2kQIpmEeasfA/o.jpg,https://api.yelp.com/v3/businesses/search,134,4.5,$$,279 71st St,,,Brooklyn,NY,11209,+17182387100
k1XZsff99d2JyX_jLwCaAA,Taj Mahal Indian Restaurant,https://s3-media3.fl.yelpcdn.com/bphoto/qRIw4ggEv7EATJLbyk1UVw/o.jpg,https://api.yelp.com/v3/businesses/search,342,4.0,$$,7315 3rd Ave,,,Brooklyn,NY,11209,+17188361512
isIFCDLE3VIDJcqhVy_klA,99 Favor Taste,https://s3-media3.fl.yelpcdn.com/bphoto/3-UDqzPN5XbWYhlatDXIiA/o.jpg,https://api.yelp.com/v3/businesses/search,764,4.0,$$,732 61st St,,,Brooklyn,NY,11220,+17184390578
uNuuJAK0VR1Rs2BKTcgTJg,Elia Restaurant,https://s3-media1.fl.yelpcdn.com/bphoto/z4voo_sTLlNadtvi0glBXA/o.jpg,https://api.yelp.com/v3/businesses/search,167,4.0,$$$,8611 3rd Ave,,,Brooklyn,NY,11209,+17187489891
VP_HZr_j0dXKd80lUBfsyg,The Wicked Monk,https://s3-media3.fl.yelpcdn.com/bphoto/20iRdBR9AZMUpIddAypQVg/o.jpg,https://api.yelp.com/v3/businesses/search,247,4.0,$$,9510 3rd Ave,,,Brooklyn,NY,11209,+13474975152
rEw0U5tN2gTwoFrd-Yfsog,Schnitzel Haus,https://s3-media2.fl.yelpcdn.com/bphoto/TM1O9XE-p8rjn8h1L5v4BQ/o.jpg,https://api.yelp.com/v3/businesses/search,304,4.0,$$,7319 5th Ave,,,Brooklyn,NY,11209,+17188365600
dhFxnoiCPIvUmUOUal10rg,Tanoshii Ramen,https://s3-media1.fl.yelpcdn.com/bphoto/e8aGbQtyLe9xmtK3WyIEhQ/o.jpg,https://api.yelp.com/v3/businesses/search,96,4.5,$$,7718 5th Ave,Brooklyn,,New York,NY,11209,+19293452059
Idx1__FUB7CqnhS4aQWGFQ,Sushi Hana,https://s3-media2.fl.yelpcdn.com/bphoto/YjV9oO7Dacn4DBbXoXRBRQ/o.jpg,https://api.yelp.com/v3/businesses/search,104,4.0,$$,524 86th St,,,Brooklyn,NY,11209,+17182384513
K4eXKHHG-ycydt7jeZTqSw,Taqueria El Puente,https://s3-media2.fl.yelpcdn.com/bphoto/0jXBavJ9a4qyzsuuHNXqYg/o.jpg,https://api.yelp.com/v3/businesses/search,112,4.0,$,9300 5th Ave,,,Brooklyn,NY,11209,+19172614069
Z5JY0Wq4dctTdlFQxPVECg,Shangri-La,https://s3-media3.fl.yelpcdn.com/bphoto/MX-Pbx16pzTj4P9QCCJsYw/o.jpg,https://api.yelp.com/v3/businesses/search,182,4.0,$$,7400 3rd Ave,,,Bay Ridge,NY,11209,+17188360333
p5PlsI9rZK5vkQo3njhuGQ,Blue Door Souvlakia,https://s3-media2.fl.yelpcdn.com/bphoto/gopDE9JT1DtejWb0aRlorg/o.jpg,https://api.yelp.com/v3/businesses/search,182,4.0,$$,8413 3rd Ave,,,Brooklyn,NY,11209,+17186808600
G8Jyc19Cl0kVJrvI1KEGpg,Nino's Pizza,https://s3-media4.fl.yelpcdn.com/bphoto/XblgDvWxBKhRTwAeLVNYog/o.jpg,https://api.yelp.com/v3/businesses/search,186,3.5,$,9110 3rd Ave,,,Brooklyn,NY,11209,+17186800222
osnb51lPIHxUKRlcg7idwA,Kathy's Dumplings,https://s3-media3.fl.yelpcdn.com/bphoto/Wy9x7UNhc8srTRg1mj7Ekg/o.jpg,https://api.yelp.com/v3/businesses/search,225,4.0,$,7924 3rd Ave,,,Brooklyn,NY,11209,+17188337000
8V7TRbftgcyzobXuzHEP_g,Yemen Cafe & Restaurant,https://s3-media3.fl.yelpcdn.com/bphoto/au2CdcIkcDCbdaBlcSiBHw/o.jpg,https://api.yelp.com/v3/businesses/search,144,4.5,$$,7130 5th Ave,,,Brooklyn,NY,11209,+17187453000
_RT9XPpn5jkNesxNzvktqw,Prince Tea House,https://s3-media2.fl.yelpcdn.com/bphoto/Z18k7Weu1-XQ2XHwZkPh6A/o.jpg,https://api.yelp.com/v3/businesses/search,500,4.0,$$,6122 7th Ave,,,Brooklyn,NY,11220,+19293377150
zn9bfs6YlbjKNluIrb7eWw,Espresso Pizzeria,https://s3-media3.fl.yelpcdn.com/bphoto/HhOKqIPpgO3j0v7zrYF0kQ/o.jpg,https://api.yelp.com/v3/businesses/search,89,4.5,$,9403 5th Ave,,,Brooklyn,NY,11209,+17188338750
Ei2EzQRUAqARjGc7OUtMKQ,Mancini's Wood-Fired Pizza,https://s3-media1.fl.yelpcdn.com/bphoto/HLcLsMdvL9d9zwt-EP0R1A/o.jpg,https://api.yelp.com/v3/businesses/search,73,4.5,$,8504 5th Ave,,,Brooklyn,NY,11209,+17183335209
hV26aNvpfq5g34SI6_gvJA,Mama Rao Cucina Italiana,https://s3-media1.fl.yelpcdn.com/bphoto/TJm2xt1dOdfAjgMVSYsMzA/o.jpg,https://api.yelp.com/v3/businesses/search,217,4.5,$$$,6408 11th Ave,,,Brooklyn,NY,11219,+17187452269
sGIlOSvwW_x8-in8QmRwXA,Little Forno,https://s3-media1.fl.yelpcdn.com/bphoto/Qq6lzE67-p20KfTgMrjqKA/o.jpg,https://api.yelp.com/v3/businesses/search,116,4.5,$$,276 Bay Ridge Ave,,,Brooklyn,NY,11220,+17183335099
g3FOPlO-Gp0J4HfjurW74Q,Gourmet Kitchen,https://s3-media1.fl.yelpcdn.com/bphoto/Ey17lCbSsKTjFj78p6IY5g/o.jpg,https://api.yelp.com/v3/businesses/search,175,4.5,$$,6819 3rd Ave,(347) 662-6821,,Brooklyn,NY,11220,+13476626821
az4tZj2pFMBCy-X84cQXxA,Windy City Ale House,https://s3-media4.fl.yelpcdn.com/bphoto/_iXrRxrTXepEUTCW-zRIMg/o.jpg,https://api.yelp.com/v3/businesses/search,124,4.0,$$,7915 3rd Ave,,,Brooklyn,NY,11209,+17186305700
XO43OJWeAOS0Z-hqzhKgvQ,Zio Toto,https://s3-media3.fl.yelpcdn.com/bphoto/523rcDNi9uC7wQwOO3WbXw/o.jpg,https://api.yelp.com/v3/businesses/search,187,3.5,$$,8407 3rd Ave,,,Brooklyn,NY,11209,+17182388042
z3UFomMUEXYKbIeCN7MS7Q,Nonno's Pizza,https://s3-media3.fl.yelpcdn.com/bphoto/M-ZVo4K5-cKoEQ488OOIKg/o.jpg,https://api.yelp.com/v3/businesses/search,130,4.0,$,8816 3rd Ave,,,Brooklyn,NY,11209,+17182386200
LYkx0_gmy-RrJQBPYzulNg,Ponte Vecchio Restaurant,https://s3-media4.fl.yelpcdn.com/bphoto/nEczTyJgezsCOg7Z_C87Nw/o.jpg,https://api.yelp.com/v3/businesses/search,173,3.5,$$$,8810 4th Ave,,,Brooklyn,NY,11209,+17182386449
YzyHW3w0HUyaG8EvplNT1A,Liu's Shanghai,https://s3-media2.fl.yelpcdn.com/bphoto/9mrTfDfCFSytiutwOt7AAw/o.jpg,https://api.yelp.com/v3/businesses/search,378,4.5,$$,1869 Bath Ave,,,Brooklyn,NY,11214,+17182566868
rhEfNtVrckQj-Ns44OBHgA,86 Noodles,https://s3-media4.fl.yelpcdn.com/bphoto/hRqvCSguz-eq_zRsJYB6oQ/o.jpg,https://api.yelp.com/v3/businesses/search,208,3.5,$$,8608 4th Ave,,,Brooklyn,NY,11209,+17188335300
MFYh1htbCY8naZfkdF9rEQ,Lan Ting Hotpot,https://s3-media4.fl.yelpcdn.com/bphoto/cyni0WODa244JQ5cBOTONQ/o.jpg,https://api.yelp.com/v3/businesses/search,245,4.5,$$,705 59th St,Ste BC,,Brooklyn,NY,11220,+13472277698
zFt9LNoKaVVc3kOWHEaVgw,MATTER,https://s3-media2.fl.yelpcdn.com/bphoto/gnInyae4cbPmCsjmGud7xg/o.jpg,https://api.yelp.com/v3/businesses/search,102,4.5,$$,7604 3rd Ave,,,Brooklyn,NY,11209,+17186503030
FER-iaOyA8JFH-DL5vaKIQ,Vesuvio,https://s3-media1.fl.yelpcdn.com/bphoto/ktN-1W4bP1U8UuUis0cc6g/o.jpg,https://api.yelp.com/v3/businesses/search,355,3.5,$$,7305 3rd Ave,,,Brooklyn,NY,11209,+17187450222
Hw6PFIFmH1_CHP0TVJdbBQ,Sapporo,https://s3-media4.fl.yelpcdn.com/bphoto/1QgLUgDjsdFX2xWWDJ0MdA/o.jpg,https://api.yelp.com/v3/businesses/search,94,4.5,$$,7812 3rd Ave,,Bayridge,Brooklyn,NY,11209,+17187483322
yGRnmSovv7zcayna07vZtQ,Charlie's Sandwich Shop,https://s3-media1.fl.yelpcdn.com/bphoto/Kd4M6nt__a7xa3go2PyhdQ/o.jpg,https://api.yelp.com/v3/businesses/search,62,4.5,$$,9216 3rd Ave,,,Brooklyn,NY,11209,+17188333099
Zl9Ht7qDmVF6yWi0M3DdNQ,Bay Ridge Pizza,https://s3-media4.fl.yelpcdn.com/bphoto/GeDdXkcrSUsjcpxhamlkrQ/o.jpg,https://api.yelp.com/v3/businesses/search,165,4.0,$,7704 5th Ave,,,Brooklyn,NY,11209,+17186805405
9MBNbh-0QtzA8UcBCjaNcg,Omiya Sushi,https://s3-media3.fl.yelpcdn.com/bphoto/hXlayyI9BrqyQ8Zu4S0Ujw/o.jpg,https://api.yelp.com/v3/businesses/search,212,3.5,$$,8618 4th Ave,,,Brooklyn,NY,11209,+17187481977
iKv8UHV5jTqf4QGdwCmQ-w,Sofias Ristorante Italiano,https://s3-media3.fl.yelpcdn.com/bphoto/y04nw25_SauRjeVLwss6XQ/o.jpg,https://api.yelp.com/v3/businesses/search,166,4.0,$$,8406 3rd Ave,,,Brooklyn,NY,11209,+17186804242
O6MBQDFMkUqGM1ge05H4EQ,Anthony's Butcher & Deli,https://s3-media3.fl.yelpcdn.com/bphoto/2R69xOd81vcGs44wsCJarw/o.jpg,https://api.yelp.com/v3/businesses/search,52,5.0,$$,7324 3rd Ave,,,Brooklyn,NY,11209,+17187484184
dQQy83grBj4_AVT5y6vNgA,Pipin's Bay Ridge,https://s3-media2.fl.yelpcdn.com/bphoto/DbWkiFWKdrYXPsbgEWNtMQ/o.jpg,https://api.yelp.com/v3/businesses/search,101,4.0,$$,9023 3rd Ave,,,Brooklyn,NY,11209,+17188331183
njV8tFM7PivgDhWng_Lb6g,Las Margaritas,https://s3-media2.fl.yelpcdn.com/bphoto/UA5y1sXYy-HKOQ901NbinA/o.jpg,https://api.yelp.com/v3/businesses/search,238,4.0,$$,7206 3rd Ave,,,Brooklyn,NY,11209,+17182387630
B8tDnyFltP3bxMxSsjCvVA,Mister Hotpot,https://s3-media4.fl.yelpcdn.com/bphoto/xK81UIC_1TQf1e7DDDDYAA/o.jpg,https://api.yelp.com/v3/businesses/search,453,4.0,$$,5306 8th Ave,,,Brooklyn,NY,11220,+17186335197
Y6FMtiM2Q3CwcuxI0E4USQ,Blue Agave,https://s3-media1.fl.yelpcdn.com/bphoto/b_ojZISZgaouziMGXeH17A/o.jpg,https://api.yelp.com/v3/businesses/search,250,4.0,$$,7215-B 3rd Ave,,,Brooklyn,NY,11209,+17184390808
sx1oSGg0KNk7yQNd42ly-Q,Artichoke Basille's Pizza,https://s3-media2.fl.yelpcdn.com/bphoto/crZatv0eG63NgrJqh2ElKw/o.jpg,https://api.yelp.com/v3/businesses/search,188,3.5,$,9102 4th Ave,,,Brooklyn,NY,11209,+13476626108
kn_cpoilWk2s7_8wmJDdSg,Krispy Pizza - Brooklyn,https://s3-media2.fl.yelpcdn.com/bphoto/7awBPuE4rovwk19ODl_f8g/o.jpg,https://api.yelp.com/v3/businesses/search,251,4.0,$,7112 13th Ave,,,Brooklyn,NY,11228,+17187459618
lLNZBzln5Nk4l47nfyAT3w,Pasticceria Rocco,https://s3-media2.fl.yelpcdn.com/bphoto/eNP0a2HJOzPzRSrmqrrCCg/o.jpg,https://api.yelp.com/v3/businesses/search,143,3.5,$$,9402 4th Ave,,,Brooklyn,NY,11209,+17187452590
su27bl6tqjh2ucbMc1FuvA,Lamoza,https://s3-media4.fl.yelpcdn.com/bphoto/DXP4KAFo3DIhH9bxltlXow/o.jpg,https://api.yelp.com/v3/businesses/search,87,4.5,$$,7704 3rd Ave,,,Brooklyn,NY,11209,+17182383625
B4Yd3Oh3clZFYh2LTdfdbQ,Leo's Casa Calamari,https://s3-media2.fl.yelpcdn.com/bphoto/V3LXvTzmaM_0ZMaZWucG_g/o.jpg,https://api.yelp.com/v3/businesses/search,182,3.5,$$,8502 3rd Ave,,,Brooklyn,NY,11209,+17189211900
wXYSjd-tYEEFErI6RIDEYw,Annabelle's Pastaria,https://s3-media1.fl.yelpcdn.com/bphoto/eCssTFaALmuup1gcIPr8qQ/o.jpg,https://api.yelp.com/v3/businesses/search,92,4.0,$$,717 86st,,,Brooklyn,NY,11228,+17188369444
zrV2yUsz1SxymeH51iRBRw,Chuan Tian Xia 川天下,https://s3-media4.fl.yelpcdn.com/bphoto/YWZUXC70HvfeXKLFeA_nCg/o.jpg,https://api.yelp.com/v3/businesses/search,161,4.5,$$,5502 7th Ave,,,Brooklyn,NY,11220,+19292950128
AbDiDY7kYDSldaKbGpoSlg,The Brooklyn Firefly,https://s3-media3.fl.yelpcdn.com/bphoto/FJQr6LPBXEawtKzhPE0-9A/o.jpg,https://api.yelp.com/v3/businesses/search,233,4.0,$$,7003 3rd Ave,,,Brooklyn,NY,11209,+17188335000
krQheRsb-0GeXKFSAMVxBA,Somethingreek,https://s3-media2.fl.yelpcdn.com/bphoto/Wzq5eUUc_kBckOg2a-lNhw/o.jpg,https://api.yelp.com/v3/businesses/search,250,3.5,$$,7616 3rd Ave,,,Brooklyn,NY,11209,+17187488200
6ZUNlT0iiHUEwZ-46GQmrg,ChopStix Of Bay Ridge,https://s3-media4.fl.yelpcdn.com/bphoto/jqKazf9abQBPpy5xoWedAQ/o.jpg,https://api.yelp.com/v3/businesses/search,243,3.0,$$,8405 5th Ave,,,Brooklyn,NY,11209,+17182381300
6BVCbBM9nmr85CEUNgxPaA,Cocoa Grinder,https://s3-media1.fl.yelpcdn.com/bphoto/gqys1dWCbiKBePoVBQo82Q/o.jpg,https://api.yelp.com/v3/businesses/search,143,4.0,$,6823 3rd Ave,,,Brooklyn,NY,11220,
bpSnGiD_K9bfzp8ASca6cg,King Souvlaki,https://s3-media4.fl.yelpcdn.com/bphoto/s1TdVbthahmpDvgry854fw/o.jpg,https://api.yelp.com/v3/businesses/search,106,4.0,$$,8402 3rd Ave,,,Brooklyn,NY,11209,+17183335016
OMu9_FqiziCCHD-SsMBUrQ,Em Vietnamese Kitchen,https://s3-media4.fl.yelpcdn.com/bphoto/by49XSibBVtPADu7NyfqCQ/o.jpg,https://api.yelp.com/v3/businesses/search,253,4.0,$$,1702 86th St,,,Brooklyn,NY,11214,+17182323888
__8z_m88GNHbkvJAgUYWBw,Red Oak,https://s3-media1.fl.yelpcdn.com/bphoto/BDCko-vSNar-8l0e6ozZjg/o.jpg,https://api.yelp.com/v3/businesses/search,157,3.5,$$,8305 3rd Ave,,,Brooklyn,NY,11209,+17186800800
3Pr77vLY2I_2ZVzvcu7p_g,Stewart's Restaurant,https://s3-media4.fl.yelpcdn.com/bphoto/5MHHE8etx3vCF9Dot-iwDA/o.jpg,https://api.yelp.com/v3/businesses/search,105,3.5,$$,8518 5th Ave,,,Bay Ridge,NY,11209,+13474974357
UuKwNlHgrvrTycfq5umREw,Tony's Pizzeria,https://s3-media2.fl.yelpcdn.com/bphoto/lY8fKxVzNf28xzZdozxASw/o.jpg,https://api.yelp.com/v3/businesses/search,99,4.5,$,7623 13th Ave,,,New York,NY,11228,+17186216966
JOP6kIBIPMoQkygEqU9l5g,Hunters Steak & Ale House,https://s3-media4.fl.yelpcdn.com/bphoto/MKJAqIUQrMUSHSA8HXPtgw/o.jpg,https://api.yelp.com/v3/businesses/search,100,4.0,$$$,9404 4th Ave,,,Brooklyn,NY,11209,+17182388899
CMm3Xf-9v3QJ4ge20MoEVg,Pho 60,https://s3-media2.fl.yelpcdn.com/bphoto/zXnPtP2hkBdVtCAMRTC93A/o.jpg,https://api.yelp.com/v3/businesses/search,209,4.0,$$,1001 60th St,,,Brooklyn,NY,11219,+17188857722
xBtLIXu1YN9TnvlV4hTa1w,Tuscany Grill,https://s3-media1.fl.yelpcdn.com/bphoto/0mNqWjYaA7l61mDXqxmMZg/o.jpg,https://api.yelp.com/v3/businesses/search,97,3.5,$$$,8620 3rd Ave,,,Brooklyn,NY,11209,+17189215633
2rqb2T5IS2D7A6UB5QwNKw,Yun Nan Flavor Garden,https://s3-media1.fl.yelpcdn.com/bphoto/hnb5LkBcDSNwTR_nQLCPEw/o.jpg,https://api.yelp.com/v3/businesses/search,310,4.0,$,5121 8th Ave,,,Brooklyn,NY,11220,+17186333090
CfFfmyLid2ARJiMIco0YvA,The Pearl Room,https://s3-media2.fl.yelpcdn.com/bphoto/gHPIZBZtLOdePc6CUS6vqA/o.jpg,https://api.yelp.com/v3/businesses/search,228,3.0,$$$,8518 3rd Ave,,,Brooklyn,NY,11209,+17188336666
TT517g4saZlXO_SEJzfmvw,Philadelphia Grille,https://s3-media3.fl.yelpcdn.com/bphoto/8PKHbeoWkWyia-HDaa5aYw/o.jpg,https://api.yelp.com/v3/businesses/search,72,4.5,$$,10004 4th Ave,,,Brooklyn,NY,11209,+17182380747
PupuaqKJrZLtgM36e9fdiA,Baby Olive,https://s3-media3.fl.yelpcdn.com/bphoto/sHVdGWMLa1LfsbGy7GNabA/o.jpg,https://api.yelp.com/v3/businesses/search,126,4.0,$,1402 86th St,,,Brooklyn,NY,11228,+17182342229
xvqG8x-EMcUysuOzY7RsPg,Glow Thai,https://s3-media2.fl.yelpcdn.com/bphoto/xDSnxQS7WgiGaHzBOje43A/o.jpg,https://api.yelp.com/v3/businesses/search,259,3.5,$$,7107 3rd Ave,,,Brooklyn,NY,11209,+17187481920
ZQHZAvw1jvNznbo1wFb_4w,Bay Thai,https://s3-media1.fl.yelpcdn.com/bphoto/KNIE3kWO8r2ON-lHQEBXYg/o.jpg,https://api.yelp.com/v3/businesses/search,139,4.0,$$,6735 3rd Ave,,,Brooklyn,NY,11220,+16462605964
5HOvvU2jWkjzJpUTwcbxOA,Georgian Cuisine,https://s3-media1.fl.yelpcdn.com/bphoto/nJri_JRhmlInSUk_6q-rCA/o.jpg,https://api.yelp.com/v3/businesses/search,74,4.0,$$,8309 3rd Ave,,,Brooklyn,NY,11209,+17183335363
5IcmZKVF0qZtjAGV_iGhKQ,Georges Souvlaki of Astoria & More,https://s3-media1.fl.yelpcdn.com/bphoto/bH3ZZTA7k-Qmm2T6fIIJSw/o.jpg,https://api.yelp.com/v3/businesses/search,97,4.0,$,7006 Fort Hamilton Pkwy,,,Brooklyn,NY,11228,+13474975247
mY_dEQM9poopjV0y4Hvnww,Coszcal De Allende,https://s3-media3.fl.yelpcdn.com/bphoto/fcUvqcHPzDQJd7FH_RVRTQ/o.jpg,https://api.yelp.com/v3/businesses/search,150,4.0,$$,6824 3rd Ave,,,Brooklyn,NY,11220,+17189213523
eTWPn3e-BVBAjXKLDlB84A,Lobo Loco,https://s3-media2.fl.yelpcdn.com/bphoto/AZRmDI3T7vzooSVuhuP66Q/o.jpg,https://api.yelp.com/v3/businesses/search,332,3.0,$$,8530 3rd Ave,,,Brooklyn,NY,11209,+17189211234
